name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
fluidanimate,clang,asan,1,native,967862,3507085971732,13143211,525995523077,767823053779,,11334682179,,317.996600892,1207068765931,0,51618,61969314316
fluidanimate,clang,asan,1,native,991414,3507825128508,13059583,526005812520,767698519746,,11335914510,,318.073307972,1207215418967,0,51614,62003952182
fluidanimate,clang,asan,1,native,925776,3509669767523,13740157,526816624164,767172093997,,11339538751,,318.170041472,1207617506641,0,51616,61888025784
fluidanimate,clang,asan,1,native,977199,3509868511206,13597008,526590927402,766990986705,,11338924209,,318.069191334,1207425685706,0,51610,61751745317
fluidanimate,clang,asan,1,native,980787,3509811784301,13743141,526424617951,767191924841,,11339871971,,317.985255952,1207148626909,0,51619,61944605328
swaptions,clang,asan,1,native,6989218,2403682998442,18545935,352296847222,663360419620,,1673707688,,237.910993288,903172563513,0,152964,113857452305
swaptions,clang,asan,1,native,10258115,2403900152097,43425052,352266339615,663313380894,,1647869436,,237.968647033,903364363340,0,152961,113864290169
swaptions,clang,asan,1,native,7772133,2403833969232,23844061,352302009194,663370262669,,1652330879,,237.921761432,903228988598,0,152966,113849251539
swaptions,clang,asan,1,native,6921207,2403909555154,17920448,352274176139,663363288686,,1664795283,,237.561603411,901867637144,0,152964,113856429545
swaptions,clang,asan,1,native,10210843,2403864861530,43413302,352280988794,663356883809,,1651060841,,238.052524302,903347687891,0,152959,113859339476
swaptions,clang,asan,1,native,7723367,2403949370761,23584370,352277028800,663302894230,,1669188892,,237.732247035,902514884586,0,152966,113854994033
swaptions,clang,asan,1,native,7086030,2403925318873,19134399,352274118780,663341674386,,1670994914,,237.796650815,902707391765,0,152962,113852370954
swaptions,clang,asan,1,native,10198303,2403982956514,43495904,352285743032,663321653905,,1661335153,,237.842264717,902905643185,0,152958,113864796540
swaptions,clang,asan,1,native,7901137,2403896600278,24559894,352277198014,663330846205,,1652848646,,237.654604899,902184418102,0,152977,113856905194
swaptions,clang,asan,1,native,6957597,2403799101760,18473392,352297898633,663356467783,,1677099367,,237.791080378,902624651686,0,152963,113854446711
vips,clang,asan,1,native,9859860,1595729811721,8892433,197499491157,340715295369,,137780797,,119.011646099,451547467225,0,114834,51266366185
vips,clang,asan,1,native,9157496,1595761023491,8341799,197501071539,340700176454,,138553687,,119.057467581,451447991487,0,114609,51251092006
vips,clang,asan,1,native,8719448,1595868556093,8586599,197512094952,340722675026,,139133598,,119.076854896,451859606213,0,114584,51245126702
vips,clang,asan,1,native,8863499,1595799189488,9051253,197511630618,340714851309,,138135510,,119.267056397,452697896686,0,114801,51251428395
vips,clang,asan,1,native,8723451,1595557846138,7852011,197478575503,340697524829,,138120168,,119.814193879,453017619614,0,114758,51258322156
vips,clang,asan,1,native,8466920,1595687822398,7773063,197489519346,340697449732,,137618801,,119.292096867,452334361678,0,114207,51253700647
vips,clang,asan,1,native,8769900,1595643131513,8041066,197489913708,340741805438,,138691228,,119.623479583,451758446804,0,114702,51250720568
vips,clang,asan,1,native,8670919,1595622807521,7514980,197499565094,340736404726,,137509841,,119.002230646,451422249945,0,114858,51259298474
vips,clang,asan,1,native,8731954,1595646318775,8349473,197483300535,340766753977,,137562719,,119.435698772,453303759473,0,114246,51246417744
vips,clang,asan,1,native,8461094,1595740790127,7427727,197491534858,340670946747,,138581473,,119.154943487,452302800370,0,114199,51262130807
ferret,gcc,mpx,1,native,678360,4303126325031,46211219,330317757945,1173106424063,,13724680657,,665.227794372,2517558218970,0,20208,263383433424
ferret,gcc,mpx,1,native,280981,4304240778105,45141273,330350624419,1172994798489,,13709765690,,665.24270062,2518067471778,0,14928,263513985782
ferret,gcc,mpx,1,native,233691,4303923722498,44200584,330445279148,1173072778294,,13724264907,,665.663949197,2519261885849,0,19425,263185223372
ferret,gcc,mpx,1,native,197316,4303510271590,44900628,330256306355,1172972533790,,13730441488,,664.807961307,2516401026229,0,15460,263106987990
ferret,gcc,mpx,1,native,280574,4303509077808,45460788,330491782223,1173171297026,,13734313426,,664.54321831,2515409054410,0,15383,263093170312
ferret,gcc,mpx,1,native,304559,4303815867217,43872884,330327093397,1173000431022,,13724732967,,664.896879964,2516262503384,0,19925,263147907319
ferret,gcc,mpx,1,native,199920,4302510870445,44806516,330328351682,1173332796294,,13716806232,,665.202106633,2517955293210,0,14854,263455971474
ferret,gcc,mpx,1,native,641688,4304893432900,45924112,330529095215,1172931885496,,13762292251,,665.154032715,2517837416785,0,19139,263257081492
ferret,gcc,mpx,1,native,631337,4304547030822,45372442,330428557485,1172887966984,,13723756151,,664.224354702,2514069930523,0,15483,263284245203
ferret,gcc,mpx,1,native,497646,4303653226076,45210240,330334527287,1173127206449,,13737730609,,664.330140923,2514817240381,0,19969,263039835663
raytrace,gcc,mpx,1,native,585863,5362370570718,4459173,123673834122,1538834202481,,4761119158,,935.841841318,3551745094394,0,219520,646958729585
raytrace,gcc,mpx,1,native,475999,5361521415132,1429281,123692513340,1538896276472,,4761350188,,936.075417535,3553025227493,0,215686,646971093537
raytrace,gcc,mpx,1,native,594603,5362043652711,4523241,123665844593,1538908291895,,4760487041,,935.60984296,3551479174835,0,221301,646951139532
raytrace,gcc,mpx,1,native,508951,5362185566832,4583911,123614865715,1538890216129,,4756767775,,935.983809174,3551993436170,0,223488,646937178669
raytrace,gcc,mpx,1,native,524018,5362016165465,1513890,123681045451,1538971488980,,4761000118,,935.605922251,3551408818947,0,226811,647011929661
raytrace,gcc,mpx,1,native,458788,5362208971391,4572396,123658155875,1538840920388,,4760467061,,935.895083021,3552136684334,0,220201,646961612277
raytrace,gcc,mpx,1,native,405727,5362472752605,1491813,123655975714,1538887109346,,4754888418,,935.774949623,3551917681573,0,217948,646983147115
raytrace,gcc,mpx,1,native,706669,5362152718465,4598033,123648020453,1538929150221,,4763910675,,935.990362458,3552649882813,0,219348,646976838657
raytrace,gcc,mpx,1,native,528197,5361750891266,1487319,123657208580,1538956548882,,4759701334,,935.811295793,3552074729601,0,218552,646937613973
raytrace,gcc,mpx,1,native,476520,5361813063978,1507873,123654083181,1538910149572,,4762724007,,935.801844524,3551642593406,0,218399,646985803423
canneal,gcc,mpx,1,native,10605763,224196814860,463571659,20337778610,60973966428,,632389697,,178.833800343,461806642895,0,589970,18083399140
canneal,gcc,mpx,1,native,10610650,224206947646,426443118,20331548751,60974384762,,620036881,,178.580515179,461361821468,0,589914,18085829222
canneal,gcc,mpx,1,native,10620153,224189814969,448634172,20335876037,60969702400,,629186299,,178.908875062,462032760519,0,588518,18083983313
canneal,gcc,mpx,1,native,10605739,224170638588,452543578,20334145848,60979444616,,633567276,,178.612794567,461644014728,0,590077,18083566786
canneal,gcc,mpx,1,native,10637893,224229192959,475217223,20331869895,60972137484,,634109374,,179.131124075,462602136669,0,590350,18087437230
canneal,gcc,mpx,1,native,10686697,224215930439,459153634,20334381399,60973460577,,633497527,,179.242020493,462958051991,0,589612,18085357151
canneal,gcc,mpx,1,native,11103560,224206085170,461369600,20336173455,60977976562,,634920375,,179.375369235,463253174090,0,589475,18083414769
canneal,gcc,mpx,1,native,11317992,224248930122,1222578772,20337377506,60983662617,,636488422,,189.913192554,490823575902,0,589007,18102816154
canneal,gcc,mpx,1,native,11419744,224252828969,1226019771,20341138452,60986417869,,627419754,,189.593360707,490088626790,0,589489,18102763131
canneal,gcc,mpx,1,native,10610083,224168649164,433371734,20331173967,60972518320,,628128470,,178.110458782,460089324700,0,590083,18084201841
blackscholes,gcc,mpx,1,native,63723,549804904860,32985,76079065249,147797054230,,377582025,,143.378675799,544378729539,0,2607,37952543770
blackscholes,gcc,mpx,1,native,9282,549843942468,25389,76074057981,147789298803,,377215771,,143.377601146,544356174592,0,2608,37956682705
blackscholes,gcc,mpx,1,native,63610,549778484579,27812,76081344466,147805835021,,371759869,,143.404978952,544420648074,0,2607,37945473704
blackscholes,gcc,mpx,1,native,60459,549844409017,25217,76093412767,147796040913,,375636935,,143.392182226,544409142031,0,2609,37941142212
blackscholes,gcc,mpx,1,native,57851,549856538520,76688,76070346355,147782644945,,374396519,,143.389237962,544418052276,0,2608,37958050859
blackscholes,gcc,mpx,1,native,55020,549838322062,26479,76082765869,147797130417,,374369457,,143.340923188,544209936429,0,2607,37944620205
blackscholes,gcc,mpx,1,native,31499,549817622507,25620,76089809609,147803386959,,374502221,,143.360442163,544316967433,0,2608,37945162617
blackscholes,gcc,mpx,1,native,54537,549859795313,27361,76081816730,147788430191,,371671075,,143.332310251,544188564288,0,2605,37946062316
blackscholes,gcc,mpx,1,native,14787,549779075870,27924,76069930757,147793019658,,374305620,,143.342751542,544232090259,0,2097,37955358471
blackscholes,gcc,mpx,1,native,37534,549797136780,26716,76073732187,147800953529,,371514956,,143.352820481,544276884409,0,2607,37949714973
dedup,gcc,mpx,1,native,5369013,344105112270,49846655,18321608365,78457516237,,681335483,,48.13228077,178849806460,0,901226,28042916754
dedup,gcc,mpx,1,native,5210264,344130618772,49853452,18323679751,78482688005,,682497761,,48.159140252,179024602477,0,921831,28089816602
dedup,gcc,mpx,1,native,5306384,344375538764,49993480,18339088724,78456402137,,683850974,,48.158345623,178951309015,0,917165,28119922728
dedup,gcc,mpx,1,native,5575922,344207211718,49394206,18315218191,78478966920,,682865905,,48.170536202,178911585532,0,907099,28121845516
dedup,gcc,mpx,1,native,5239468,344542285805,50168316,18358767625,78427152198,,682459874,,48.182269116,178981487461,0,940460,28130712684
dedup,gcc,mpx,1,native,5350367,344039976132,49524951,18328298369,78490611078,,681512782,,48.2055243,179036565007,0,904266,28103645503
dedup,gcc,mpx,1,native,5166473,344309152422,50344428,18345960055,78448425810,,680676650,,48.235473824,179048377065,0,931031,28103525554
dedup,gcc,mpx,1,native,5473134,344177404984,49596685,18305436129,78463929151,,681206870,,48.192823518,179012083972,0,903879,28069267666
dedup,gcc,mpx,1,native,5538994,344559617020,50538866,18380176936,78446662414,,682381591,,48.186996093,178979379255,0,904638,28093237617
dedup,gcc,mpx,1,native,5633759,344308059733,49269789,18308527635,78484190737,,681372635,,48.22179628,179116074064,0,922884,28136132041
facesim,gcc,mpx,1,native,2838167,100693805019,435029,4382347506,28025634150,,48469398,,13.979252036,53039527082,0,655701,8958910062
facesim,gcc,mpx,1,native,2887607,100680541218,460926,4385117471,28014133858,,50068948,,14.04155506,53271503254,0,660646,8956769547
facesim,gcc,mpx,1,native,2874941,100517040935,439139,4381635744,28000732817,,48717347,,13.988458833,53056966346,0,657917,9028438887
facesim,gcc,mpx,1,native,2882543,100756067079,502639,4405467972,27972242209,,48800155,,14.036795618,53047018585,0,661372,8971375988
facesim,gcc,mpx,1,native,2867403,100640150942,409076,4370878425,27985299409,,48608423,,14.003769611,53128009743,0,651151,9003048453
facesim,gcc,mpx,1,native,2849284,100599224722,496155,4369106950,28024284368,,48426736,,13.985542119,53063575919,0,657966,8959212776
facesim,gcc,mpx,1,native,2841812,100766941280,460611,4399089802,27948265197,,49083183,,14.003817091,53092541069,0,659497,8986986325
facesim,gcc,mpx,1,native,2852294,100605620526,420310,4376729830,27972850599,,48388037,,13.995964869,53049651942,0,655899,8994865239
facesim,gcc,mpx,1,native,2840574,100659740555,472294,4384479282,28013486985,,48540589,,13.980412018,53041724725,0,658065,8944592067
facesim,gcc,mpx,1,native,2862918,100715836308,454843,4393953909,27982260885,,48634828,,13.975521357,53018766065,0,658797,8955876415
bodytrack,gcc,mpx,1,native,2137963,1562607154914,839033,83754679266,367825676711,,512336510,,181.432709548,688728556425,0,316824,96072829458
bodytrack,gcc,mpx,1,native,1139658,1559885291217,488348,83713359307,367870989429,,495622366,,180.79746508,686219564691,0,161266,95975671009
bodytrack,gcc,mpx,1,native,986002,1560676480210,405169,83614600096,367716304092,,499360811,,181.187000673,687726530949,0,132738,95950665564
bodytrack,gcc,mpx,1,native,1391793,1559810862589,517916,83715963724,367978533347,,496505766,,181.255864547,688039794444,0,208493,95998409147
bodytrack,gcc,mpx,1,native,818987,1559707577400,279664,83654479680,367882647840,,495274910,,180.765358224,686203207434,0,132307,95977191890
bodytrack,gcc,mpx,1,native,2181242,1561674926628,873065,83800369917,367898281225,,498439258,,181.365012481,688456086925,0,321370,96074888842
bodytrack,gcc,mpx,1,native,1296260,1558739753113,497331,83650356812,368053117859,,498063610,,180.98818268,687022513870,0,166074,95932884557
bodytrack,gcc,mpx,1,native,910943,1560959550065,411267,83613689566,367908931085,,494118315,,180.946710438,686874390203,0,131501,96005737660
bodytrack,gcc,mpx,1,native,943629,1559929007585,411515,83602948418,367789582718,,501410664,,181.265119378,688078233103,0,132466,95912888278
bodytrack,gcc,mpx,1,native,958645,1559293051460,404026,83647513594,367987673702,,502409908,,181.224901185,687898890920,0,132470,95976126766
streamcluster,gcc,mpx,1,native,16430,5792263416323,346307,222309026460,2136874220056,,1796508058,,985.053464664,3738982395131,0,5551,19758897092
streamcluster,gcc,mpx,1,native,21288,5792357813131,505562,222239942395,2136839257802,,1796574487,,984.794426102,3737768211761,0,5507,19799737300
streamcluster,gcc,mpx,1,native,16526,5792202880900,293895,222255033068,2136826498933,,1796519966,,985.126880605,3739397859305,0,5058,19800900580
streamcluster,gcc,mpx,1,native,23238,5791883886678,602089,222260419082,2136944833119,,1796485153,,984.740012552,3738044196122,0,6050,19842782567
streamcluster,gcc,mpx,1,native,43134,5792068527556,607368,222272369098,2137017542858,,1796516146,,984.762781124,3738059151935,0,6374,19846352614
streamcluster,gcc,mpx,1,native,20478,5792062907912,484134,222324319233,2136937689352,,1796420703,,984.699096684,3737827336166,0,5503,19732142398
streamcluster,gcc,mpx,1,native,22760,5791924223977,473600,222247592675,2136841296852,,1796120195,,985.166773839,3739148726603,0,5664,19815729688
streamcluster,gcc,mpx,1,native,28598,5792503376305,500570,222246942673,2136768506918,,1796356405,,985.141682284,3739355987067,0,5960,19817630827
streamcluster,gcc,mpx,1,native,16220,5792351965083,412291,222284227403,2136727463519,,1796284883,,985.750320193,3741580118476,0,6052,19741970012
streamcluster,gcc,mpx,1,native,17862,5792013606440,489410,222297052449,2136913561368,,1796515646,,985.091916586,3739173295713,0,5977,19809101717
x264,gcc,mpx,1,native,,,,,,,,,,,,,
x264,gcc,mpx,1,native,,,,,,,,,,,,,
